chr2R	5773768	5780654
chr2R	5784394	5795552
chr2R	5851738	5855407
chr2R	5887692	5894699
chr2R	5898911	5902337
chr2R	5917089	5924572
chr2R	5932326	5933507
chr2R	5934600	5958305
chr2R	5963652	5967149
chr2R	5985134	5986378
chr2R	6008172	6010381
chr2R	6037036	6046698
chr2R	6086214	6092136
chr2R	6174939	6177546
chr2R	6179463	6204659
chr2R	6225706	6232332
chr2R	6499997	6526776
chr2R	6536158	6539678
chr2R	6587226	6609458
chr2R	6622965	6624957
chr2R	6687675	6690723
chr2R	6716236	6740257
chr2R	6759894	6761677
chr2R	6776310	6780412
chr2R	6785003	6801724
chr2R	6916295	6926217
chr2R	6936453	6961111
chr2R	7016408	7023890
chr2R	7030356	7042411
chr2R	7050070	7055176
chr2R	7062679	7073128
chr2R	7166822	7168963
chr2R	7300252	7303157
chr2R	7368524	7371524
chr2R	7409206	7431333
chr2R	7543831	7556472
chr2R	7598300	7607496
chr2R	7632505	7637664
chr2R	7708373	7713749
chr2R	7715964	7719749
chr2R	7724329	7735386
chr2R	7751836	7755693
chr2R	7760727	7771224
chr2R	7909204	7910987
chr2R	7952771	7953995
chr2R	10150457	10155179
chr2R	8013553	8066441
chr2R	10160941	10162860
chr2R	8183565	8187036
chr2R	10191040	10197586
chr2R	8227112	8236818
chr2R	10208277	10230345
chr2R	10269006	10270702
chr2R	8243543	8256589
chr2R	10279317	10295677
chr2R	8284806	8288306
chr2R	10301470	10306671
chr2R	10325844	10328707
chr2R	8321469	8332765
chr2R	10415843	10417796
chr2R	8336705	8342308
chr2R	10439567	10453618
chr2R	8450017	8450590
chr2R	10455160	10466083
chr2R	8459610	8461986
chr2R	10513164	10526538
chr2R	8463370	8465806
chr2R	10548958	10551263
chr2R	8484790	8492388
chr2R	10571057	10599026
chr2R	8534220	8545503
chr2R	10618973	10622550
chr2R	8552121	8553830
chr2R	10754972	10772389
chr2R	8564838	8565982
chr2R	10784921	10785832
chr2R	10857593	10866691
chr2R	8569665	8571684
chr2R	10977204	10981873
chr2R	8583619	8595590
chr2R	11043284	11052689
chr2R	8633249	8646680
chr2R	11065653	11089784
chr2R	5681470	5687879
chr2R	11107893	11119120
chr2R	8657568	8665532
chr2R	5705861	5753155
chr2R	11127683	11131070
chr2R	8703140	8711146
chr2R	11143760	11147517
chr2R	9065046	9080167
chr2R	11163507	11182924
chr2R	9181059	9186009
chr2R	12594921	12599217
chr2R	11227176	11231233
chr2R	11235293	11237799
chr2R	12602043	12612227
chr2R	9193126	9204901
chr2R	9223956	9230457
chr2R	11275315	11277704
chr2R	9237735	9240209
chr2R	12643189	12650450
chr2R	11382446	11388072
chr2R	12660890	12662894
chr2R	9240953	9241768
chr2R	11389486	11396910
chr2R	11397884	11406925
chr2R	9243411	9244247
chr2R	12703409	12742253
chr2R	11426232	11451247
chr2R	9263261	9272006
chr2R	11461758	11577211
chr2R	9294215	9303067
chr2R	9404828	9412870
chr2R	9416037	9423401
chr2R	9516042	9532300
chr2R	9557705	9563357
chr2R	9611575	9612775
chr2R	9675069	9687701
chr2R	9705136	9710993
chr2R	9833049	9835885
chr2R	9856186	9858697
chr2R	9869090	9873135
chr2R	9925720	9949087
chr2R	9952805	9956614
chr2R	9972576	9989008
chr2R	9996801	10002783
chr2R	10020375	10024264
chr2R	10053339	10057942
chr2R	12761491	12772274
chr2R	12800571	12801045
chr2R	12803514	12804803
chr2R	12816237	12828699
chr2R	12842063	12848763
chr2R	12854149	12855700
chr2R	12882585	12915733
chr2R	12937527	12952071
chr2R	12954035	12978676
chr2R	12981583	12986528
chr2R	12999591	13003690
chr2R	13022950	13032700
chr2R	13033370	13053432
chr2R	13427866	13428597
chr2R	13434396	13437558
chr2R	13561152	13567350
chr2R	13572281	13581653
chr2R	13603460	13604935
chr2R	11645427	11646497
chr2R	13825459	13834499
chr2R	13914946	13915869
chr2R	13932545	13934570
chr2R	14876496	14881169
chr2R	14909569	14916843
chr2R	11653161	11657599
chr2R	14918892	14930342
chr2R	11667849	11682070
chr2R	11697729	11710587
chr2R	14972532	14980220
chr2R	11711356	11717826
chr2R	14995282	15001283
chr2R	11753662	11757153
chr2R	15093761	15096288
chr2R	11835353	11836818
chr2R	15130836	15134977
chr2R	12008728	12014163
chr2R	12016940	12019015
chr2R	15231876	15239196
chr2R	12256894	12258360
chr2R	15243022	15251722
chr2R	12275127	12277335
chr2R	12301772	12307668
chr2R	15254243	15255254
chr2R	15302995	15307028
chr2R	15325588	15341151
chr2R	15355481	15357323
chr2R	14012318	14023114
chr2R	12312851	12313631
chr2R	14038067	14044201
chr2R	14050631	14058244
chr2R	12366520	12374408
chr2R	14075242	14137297
chr2R	14142606	14143312
chr2R	12380386	12381451
chr2R	14203422	14207400
chr2R	12388831	12392932
chr2R	15477649	15483367
chr2R	12395367	12401266
chr2R	14281656	14287478
chr2R	12453864	12458721
chr2R	14289456	14297460
chr2R	15502387	15503207
chr2R	12471560	12483706
chr2R	12529679	12542369
chr2R	15504726	15509315
chr2R	14306843	14311599
chr2R	16819066	16827938
chr2R	14331330	14345002
chr2R	15599839	15604131
chr2R	16834109	16849870
chr2R	15610649	15618860
chr2R	14429867	14481589
chr2R	16869409	16872928
chr2R	14513318	14527157
chr2R	14527663	14532444
chr2R	16919536	16926638
chr2R	14535008	14537577
chr2R	16943144	16945265
chr2R	17081778	17081969
chr2R	14544477	14555014
chr2R	17084370	17086273
chr2R	14570199	14572726
chr2R	17102879	17107873
chr2R	14578637	14593478
chr2R	17112152	17115282
chr2R	17132650	17142927
chr2R	14772874	14826096
chr2R	17166698	17183844
chr2R	17257591	17261661
chr2R	17275829	17289267
chr2R	19248443	19281835
chr2R	17326702	17341769
chr2R	19312026	19312920
chr2R	17364577	17378191
chr2R	19318663	19324080
chr2R	17438557	17443175
chr2R	19325496	19326192
chr2R	17475383	17477019
chr2R	19352479	19356424
chr2R	17479231	17483041
chr2R	19368739	19370886
chr2R	15654625	15661608
chr2R	17490188	17499867
chr2R	15667863	15676597
chr2R	19499724	19504199
chr2R	17507141	17512736
chr2R	19520552	19530608
chr2R	19558861	19568134
chr2R	15687957	15690607
chr2R	17691217	17694359
chr2R	15693785	15697055
chr2R	19616974	19620591
chr2R	17798229	17839143
chr2R	17871128	17878912
chr2R	19681244	19686293
chr2R	15800406	15837247
chr2R	17895111	17901012
chr2R	15843194	15845339
chr2R	18001048	18018603
chr2R	15877222	15896577
chr2R	19712086	19715021
chr2R	18033204	18041236
chr2R	19881999	19883406
chr2R	15897975	15916418
chr2R	18044533	18050357
chr2R	16111503	16111736
chr2R	19995616	20006205
chr2R	20080454	20094482
chr2R	18254746	18257920
chr2R	20104373	20112085
chr2R	18292969	18338339
chr2R	16122816	16123786
chr2R	18346368	18397177
chr2R	20121474	20127568
chr2R	18525125	18527048
chr2R	20136443	20142068
chr2R	16152358	16155718
chr2R	16175802	16177393
chr2R	18532747	18534217
chr2R	20159205	20162627
chr2R	18535036	18546052
chr2R	20227156	20234988
chr2R	16234342	16238646
chr2R	18548663	18551677
chr2R	18575025	18608386
chr2R	16287822	16288705
chr2R	20250141	20253139
chr2R	18618620	18620255
chr2R	20423505	20425465
chr2R	16297073	16300726
chr2R	18645319	18648141
chr2R	18674547	18677109
chr2R	16305645	16311544
chr2R	20531156	20533387
chr2R	20553328	20558394
chr2R	18718107	18719082
chr2R	20581649	20586940
chr2R	16412329	16414251
chr2R	18759504	18770858
chr2R	16429520	16431982
chr2R	20672014	20674279
chr2R	18772051	18774237
chr2R	20767469	20772226
chr2R	16432807	16433078
chr2R	18778478	18787168
chr2R	16563281	16568652
chr2R	20832550	20835229
chr2R	18807731	18818342
chr2R	18857892	18863025
chr2R	16573988	16577140
chr2R	19182162	19188094
chr2R	16595611	16596114
chr2R	20836965	20839781
chr2R	20884118	20920069
chr2R	19192386	19192998
chr2R	19218161	19221061
chr2R	20939310	20943641
chr2R	16605774	16614328
chr2R	21750228	21757480
chr2R	16648088	16650842
chr2R	16657039	16657944
chr2R	21832630	21858659
chr2R	16667174	16673198
chr2R	21027151	21032944
chr2R	21868100	21904810
chr2R	21034446	21050546
chr2R	16687323	16689051
chr2R	22199015	22204171
chr2R	16693402	16699422
chr2R	21078353	21084123
chr2R	22228198	22295992
chr2R	21121227	21122006
chr2R	22300978	22308952
chr2R	21175598	21180066
chr2R	16716291	16726585
chr2R	22313637	22317595
chr2R	21198805	21199056
chr2R	22318887	22325482
chr2R	21205135	21207005
chr2R	22332685	22338294
chr2R	21217694	21219443
chr2R	22379117	22390786
chr2R	21244947	21252856
chr2R	22395113	22395287
chr2R	22400669	22406153
chr2R	21353017	21361407
chr2R	22478265	22479669
chr2R	21364590	21366999
chr2R	22535474	22537561
chr2R	21467248	21480086
chr2R	22572747	22587735
chr2R	21510682	21513391
chr2R	22593871	22597187
chr2R	21523163	21546734
chr2R	22612691	22619405
chr2R	22656918	22664315
chr2R	21567745	21571743
chr2R	22666612	22669262
chr2R	22674602	22679851
chr2R	21572822	21603635
chr2R	22689816	22693816
chr2R	22807545	22811487
chr2R	21608629	21612810
chr2R	22943900	22954269
chr2R	21650473	21655268
chr2R	22985051	22987945
chr2R	16728644	16733658
chr2R	22995854	23005526
chr2R	23017953	23023473
chr2R	16792519	16817321
chr2R	24292825	24305785
chr2R	24312901	24342911
chr2R	23038656	23058029
chr2R	24344447	24392121
chr2R	23203426	23210469
chr2R	23223717	23238579
chr2R	24545326	24546546
chr2R	23421963	23432832
chr2R	24555161	24556803
chr2R	23499773	23504415
chr2R	24692341	24693911
chr2R	23565969	23658474
chr2R	24800362	24826844
chr2R	23662682	23666814
chr2R	23670087	23671562
chr2R	24837650	24848516
chr2R	24145911	24156351
chr2R	24890309	24898208
chr2R	24245435	24247954
chr2R	24922413	24925894
chr2R	24253616	24257246
chr2R	24264593	24278575
chr2R	24928158	24928239
chr2R	24950755	24954098
chr2R	24979019	24984226
chr2R	25013559	25026508
chr2R	25031277	25065898
chr2R	25067575	25075840
chr2R	25077751	25081497
chr2R	25084269	25240206
