chr2R	5770646	5773717
chr2R	5780655	5784393
chr2R	5933516	5934599
chr2R	5967150	5968008
chr2R	5982294	5985097
chr2R	6010432	6016998
chr2R	6022827	6024194
chr2R	6033060	6036918
chr2R	6166635	6174840
chr2R	6177649	6179462
chr2R	6204660	6207462
chr2R	6217400	6225538
chr2R	6240481	6249967
chr2R	6609529	6612398
chr2R	6620280	6622964
chr2R	6624960	6633073
chr2R	6643971	6651926
chr2R	6679882	6687615
chr2R	6699345	6702494
chr2R	6704058	6716235
chr2R	6740258	6742037
chr2R	6758852	6759893
chr2R	6780413	6784797
chr2R	6868474	6871145
chr2R	6879722	6881617
chr2R	6884915	6885928
chr2R	6961112	6969100
chr2R	6991685	6992676
chr2R	7008457	7016407
chr2R	7023891	7030175
chr2R	4619819	4622633
chr2R	7985753	7989696
chr2R	8066442	8067776
chr2R	8082095	8085139
chr2R	8142733	8158767
chr2R	8174168	8183564
chr2R	8236819	8237535
chr2R	8239508	8243385
chr2R	7042412	7049995
chr2R	8442648	8445656
chr2R	7055177	7055598
chr2R	8447807	8449927
chr2R	7246921	7258174
chr2R	8462352	8463303
chr2R	7261988	7270514
chr2R	7371527	7380736
chr2R	8566358	8569543
chr2R	7457313	7460547
chr2R	8595754	8609406
chr2R	8631542	8633248
chr2R	7472256	7474102
chr2R	7479394	7482221
chr2R	8646740	8657567
chr2R	7527748	7535273
chr2R	8665681	8678438
chr2R	7539519	7543830
chr2R	8721116	8726531
chr2R	7560227	7564617
chr2R	9091373	9093176
chr2R	7583498	7588130
chr2R	9186120	9193125
chr2R	7597012	7597831
chr2R	9230633	9232563
chr2R	7607497	7632408
chr2R	9240210	9240952
chr2R	7661768	7665889
chr2R	7680493	7699812
chr2R	9241959	9243272
chr2R	7713750	7715836
chr2R	9272007	9280364
chr2R	7719750	7724328
chr2R	9292936	9293976
chr2R	7735387	7737110
chr2R	9307979	9308665
chr2R	7742058	7751835
chr2R	9389402	9390873
chr2R	7755847	7760726
chr2R	7771225	7782560
chr2R	9412871	9415839
chr2R	9427491	9432053
chr2R	7804720	7807082
chr2R	7814222	7815794
chr2R	9432974	9444596
chr2R	9538425	9557704
chr2R	7911023	7915334
chr2R	7954025	7955068
chr2R	9563488	9566684
chr2R	12599356	12602042
chr2R	9604468	9607567
chr2R	12612228	12616037
chr2R	9609671	9611574
chr2R	12624947	12627120
chr2R	9710994	9713594
chr2R	12642014	12643188
chr2R	9835886	9836545
chr2R	12663018	12665537
chr2R	9858758	9863176
chr2R	12673445	12680289
chr2R	9866277	9869089
chr2R	9873243	9875778
chr2R	12742254	12748334
chr2R	12801273	12803513
chr2R	9949088	9952804
chr2R	9956615	9959159
chr2R	10155215	10160940
chr2R	12849015	12851173
chr2R	9993708	9996657
chr2R	12861871	12862437
chr2R	10024265	10026466
chr2R	10270703	10279316
chr2R	12915734	12918237
chr2R	12924273	12929838
chr2R	10418332	10428310
chr2R	10040256	10048566
chr2R	12936967	12937526
chr2R	10052586	10053289
chr2R	12952072	12953818
chr2R	10438823	10439560
chr2R	12978740	12981582
chr2R	10453619	10455159
chr2R	10075975	10082276
chr2R	12986693	12999429
chr2R	10125184	10131657
chr2R	14881376	14902116
chr2R	14905896	14909568
chr2R	14916844	14918845
chr2R	14980221	14985957
chr2R	15117307	15130803
chr2R	15134978	15138521
chr2R	15239270	15243021
chr2R	15251723	15254118
chr2R	15307029	15309071
chr2R	15324135	15325587
chr2R	15349257	15355480
chr2R	10473159	10478644
chr2R	10526539	10548922
chr2R	10551280	10556591
chr2R	10568332	10571056
chr2R	10599027	10607763
chr2R	10617716	10618972
chr2R	10730762	10737981
chr2R	10772390	10784920
chr2R	10805469	10809479
chr2R	10846135	10857464
chr2R	10866692	10875399
chr2R	13003737	13022949
chr2R	11089785	11107892
chr2R	13032872	13033341
chr2R	13333468	13339115
chr2R	11119121	11127679
chr2R	13341571	13344320
chr2R	13428601	13434395
chr2R	11182925	11208499
chr2R	13437559	13440421
chr2R	13446283	13450044
chr2R	11231234	11235292
chr2R	13480747	13482464
chr2R	11295813	11297248
chr2R	13491447	13494153
chr2R	13496606	13499478
chr2R	11365486	11368131
chr2R	13540303	13546375
chr2R	11388099	11389485
chr2R	13560214	13561151
chr2R	13581654	13593197
chr2R	11396911	11397883
chr2R	13604936	13607014
chr2R	11451310	11453670
chr2R	13821550	13825246
chr2R	13870587	13871705
chr2R	13894481	13900273
chr2R	11595410	11614735
chr2R	13909591	13914945
chr2R	13915870	13932411
chr2R	11628095	11645276
chr2R	11646585	11653160
chr2R	11657665	11667848
chr2R	11710736	11711154
chr2R	15373133	15377127
chr2R	13934571	13942566
chr2R	15503280	15504678
chr2R	15509567	15510969
chr2R	13956750	13958683
chr2R	11836819	11839790
chr2R	13960189	13963564
chr2R	15529284	15531847
chr2R	13978528	13980169
chr2R	13990259	14012317
chr2R	15665229	15667743
chr2R	12014164	12016939
chr2R	14023115	14038066
chr2R	12170132	12174229
chr2R	15676598	15677346
chr2R	14044202	14050630
chr2R	15687689	15687947
chr2R	12258531	12275126
chr2R	14058245	14059600
chr2R	12313668	12315440
chr2R	14137298	14142605
chr2R	15845560	15849292
chr2R	14180620	14186190
chr2R	15860735	15864662
chr2R	12342426	12344295
chr2R	14207401	14226288
chr2R	12381545	12388591
chr2R	12483879	12486719
chr2R	12500714	12506002
chr2R	16828019	16834108
chr2R	16868718	16869408
chr2R	17006004	17015839
chr2R	17026814	17031238
chr2R	17081970	17084369
chr2R	17086274	17087916
chr2R	15896578	15897974
chr2R	15916419	15920509
chr2R	15929499	15930739
chr2R	15998514	16000741
chr2R	16018334	16021825
chr2R	16092973	16095880
chr2R	16103911	16105783
chr2R	16110531	16111502
chr2R	16123789	16132264
chr2R	16149563	16152337
chr2R	16155875	16164588
chr2R	16177656	16180195
chr2R	16205635	16219152
chr2R	16224881	16227527
chr2R	16270083	16272068
chr2R	14265953	14267810
chr2R	16288842	16290167
chr2R	14287479	14289376
chr2R	16300901	16305583
chr2R	14481709	14495665
chr2R	14503888	14505207
chr2R	16311677	16312103
chr2R	14512965	14513317
chr2R	14527158	14527498
chr2R	16337097	16338322
chr2R	14532445	14535007
chr2R	16431983	16432793
chr2R	14572741	14578636
chr2R	14604710	14606656
chr2R	16577185	16584867
chr2R	14765745	14772873
chr2R	14875599	14876025
chr2R	16592036	16595447
chr2R	16657945	16667130
chr2R	16689052	16693185
chr2R	16726657	16728643
chr2R	16783706	16792518
chr2R	16817322	16819065
chr2R	19293845	19302647
chr2R	19311438	19312025
chr2R	19324081	19325405
chr2R	19356425	19358345
chr2R	19370887	19376800
chr2R	19414035	19426142
chr2R	19462893	19469201
chr2R	21661761	21665641
chr2R	19715022	19724071
chr2R	20235185	20236545
chr2R	21700328	21717924
chr2R	17095444	17102784
chr2R	22078381	22081200
chr2R	20253175	20253586
chr2R	22112808	22122110
chr2R	20269342	20272515
chr2R	22192177	22198863
chr2R	20311536	20321936
chr2R	17107895	17112029
chr2R	22225307	22228197
chr2R	20657704	20658328
chr2R	22309015	22313362
chr2R	20670174	20672013
chr2R	17142928	17147339
chr2R	22317724	22318805
chr2R	22332015	22332684
chr2R	20831944	20832549
chr2R	20835230	20836964
chr2R	22395288	22400397
chr2R	22479670	22479924
chr2R	20938250	20939220
chr2R	22537602	22561518
chr2R	21032945	21034445
chr2R	22569633	22572746
chr2R	21071313	21078352
chr2R	22587736	22593706
chr2R	21132804	21141614
chr2R	22597375	22600006
chr2R	22664345	22666611
chr2R	21155429	21162241
chr2R	22673588	22674601
chr2R	22679860	22687206
chr2R	21180190	21184145
chr2R	22688639	22689815
chr2R	22805865	22807544
chr2R	21199057	21205134
chr2R	22933346	22935049
chr2R	21214474	21217693
chr2R	22940051	22943899
chr2R	21313166	21314111
chr2R	23067441	23070064
chr2R	23658475	23662524
chr2R	21361408	21364589
chr2R	23666849	23670086
chr2R	21367002	21381922
chr2R	23710109	23717532
chr2R	21386499	21387746
chr2R	23720781	23729746
chr2R	21493012	21499177
chr2R	23815001	23818202
chr2R	21501449	21510620
chr2R	17261668	17275826
chr2R	23869665	23875319
chr2R	23977829	23982060
chr2R	21521849	21523162
chr2R	24130363	24132642
chr2R	21571744	21572821
chr2R	17392551	17405939
chr2R	24143858	24145910
chr2R	17419984	17423702
chr2R	21603636	21608552
chr2R	24257247	24262203
chr2R	21612811	21613814
chr2R	17435120	17438556
chr2R	24305879	24310788
chr2R	21638174	21650331
chr2R	24342912	24344096
chr2R	24392275	24394223
chr2R	24399260	24403259
chr2R	24532429	24533554
chr2R	24537971	24545213
chr2R	24546678	24554970
chr2R	24556842	24558043
chr2R	24677012	24692074
chr2R	24744803	24752092
chr2R	24766764	24768554
chr2R	24791584	24794821
chr2R	24881967	24883300
chr2R	24925895	24927998
chr2R	24940768	24944732
chr2R	24954099	24960000
chr2R	24961611	24964951
chr2R	24984227	24989465
chr2R	24997976	25013394
chr2R	17443176	17444394
chr2R	25065899	25067439
chr2R	25076272	25077750
chr2R	17451010	17454547
chr2R	25081498	25084268
chr2R	17456935	17462345
chr2R	17473839	17475309
chr2R	17477175	17479192
chr2R	17483254	17485822
chr2R	17677278	17683976
chr2R	17694421	17695436
chr2R	17703263	17704391
chr2R	17708711	17720048
chr2R	17761064	17762149
chr2R	17794913	17798228
chr2R	17839144	17856927
chr2R	17869076	17870927
chr2R	17901013	17903144
chr2R	18041237	18044400
chr2R	18287433	18292790
chr2R	18338340	18346367
chr2R	18397345	18415749
chr2R	18431927	18438147
chr2R	18527049	18532746
chr2R	18534419	18535035
chr2R	18546148	18548662
chr2R	18608387	18612578
chr2R	18620256	18621985
chr2R	18648142	18657418
chr2R	18665099	18674546
chr2R	18689367	18699319
chr2R	18717121	18718106
chr2R	18770859	18771796
chr2R	18774238	18778477
chr2R	18798640	18807529
chr2R	18818392	18819653
chr2R	18831107	18836444
chr2R	18854438	18857748
chr2R	19145208	19158027
chr2R	19162958	19172757
chr2R	19177844	19182161
chr2R	19188095	19192385
chr2R	19228354	19235789
